mlcoalsim version 09v3beta (20060206)
OUTPUT FILE: date 02/12/06 17:34:46 

Input data from the file: l2f1r12.txt

Finite island model. Population parameters in function of 4Ne
except the parameters that indicate the size of the populations, as Ne).

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 4638

N_loci:                1
N_sites:               3927
N_samples:             11
Mutations:             96
Sfix_allthetas:        1
Range_thetant:         1
Thetant_min:           0.000500
Thetant_max:           0.060000
Recombination:         12
Nintn:                 5
Nrec:                  1 1 0.01 0.01 1
Npast:                 1 0.01 0.01 1 1
Tpast:                 0.045 1E-006 0.005 1E-006 4

REJECTION ALGORITHM OF TAVARE et al. 1997. Fix S and screening all probable thetas.  Rejection algorithm n. 2.

Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-1.1336	-1.7878	-0.36574	-0.6398	-0.71179	-1.0337	-10.364	0.25263	0.28125	0.27673	na	1	1	0.090509	96	0	0	32.776	25.018	35.382	-0.50634	-0.065972	0.090909	0.090909	
1.0556	2.199	1.1071	1.2423	1.3176	1.5248	5.8	0.24211	0.27083	0.37361	na	0.81818	0.96364	0.19779	96	0	0	32.776	40	34.2	0.47149	0.036921	0.18182	0.18182	
1.2681	-0.88011	0.4167	0.72211	0.3663	0.78717	5.1091	0.49474	0.51042	0.54237	na	1	1	0.19072	96	0	0	32.776	41.455	36.345	0.56643	0.032523	0.090909	0.18182	
-1.6543	-2.1104	-1.7465	-1.9567	-2.6143	-2.8615	17.109	0.094737	0.15625	0.1279	na	1	1	0.056897	96	0	0	32.776	21.455	4.3455	-0.73893	0.10891	0.090909	0.090909	
-1.5055	-0.37552	-1.6545	-1.8355	-2.4875	-2.6972	13.145	0.094737	0.16667	0.12843	na	0.90909	0.98182	0.062719	96	0	0	32.776	22.473	9.3273	-0.67247	0.083681	0.18182	0.18182	
-0.9848	1.2435	-0.73394	-0.9069	-0.14104	-0.48814	-35.927	0.56842	0.59375	0.5968	na	0.81818	0.96364	0.14318	96	0	0	32.776	26.036	61.964	-0.43988	-0.2287	0.18182	0.18182	
-0.24092	0.24432	0.18657	0.086963	0.049215	-0.047527	-7.9455	0.36842	0.39583	0.40151	na	0.90909	0.98182	0.13677	96	0	0	32.776	31.127	39.073	-0.10761	-0.050579	0.18182	0.18182	
-1.3249	-0.27055	-0.77997	-1.0451	-0.14104	-0.61488	-40.782	0.73684	0.75	0.75491	na	0.90909	0.98182	0.14304	96	0	0	32.776	23.709	64.491	-0.59178	-0.25961	0.18182	0.18182	
-2.0581	-2.4231	-2.4829	-2.6959	-3.629	-3.8834	16.182	0.12632	0.19792	0.15266	na	1	1	0.027114	96	0	0	32.776	18.691	2.5091	-0.91931	0.10301	0.090909	0.090909	
0.32762	0.45978	0.27862	0.33077	0.17605	0.27328	-4.3636	0.42105	0.45833	0.47283	na	0.90909	0.98182	0.15583	96	0	0	32.776	35.018	39.382	0.14634	-0.027778	0.18182	0.27273	
-1.7712	-0.54397	-1.9306	-2.1461	-2.868	-3.1229	16.909	0.11579	0.19792	0.1448	na	0.90909	0.98182	0.056369	96	0	0	32.776	20.655	3.7455	-0.79114	0.10764	0.18182	0.18182	
-1.9518	-2.3342	-2.2528	-2.4707	-3.3119	-3.5715	13.836	0.13684	0.1875	0.15443	na	1	1	0.044791	96	0	0	32.776	19.418	5.5818	-0.87184	0.088079	0.090909	0.090909	
-1.7712	-2.1943	-1.8846	-2.1073	-2.8046	-3.0685	16.909	0.052632	0.09375	0.087836	na	1	1	0.045054	96	0	0	32.776	20.655	3.7455	-0.79114	0.10764	0.090909	0.090909	
-0.039007	-1.2915	0.2326	0.1848	0.11263	0.082182	-7.5818	0.37895	0.42708	0.45373	na	1	1	0.14163	96	0	0	32.776	32.509	40.091	-0.017424	-0.048264	0.090909	0.090909	
0.64642	-1.0583	0.2326	0.38512	0.11263	0.33764	0	0.37895	0.41667	0.45625	na	1	1	0.16528	96	0	0	32.776	37.2	37.2	0.28874	0	0.090909	0.090909	
2.0757	4.3858	1.2912	1.6958	1.5712	2.1229	1.1636	0.64211	0.67708	0.7276	na	0.72727	0.94545	0.23733	96	0	0	32.776	46.982	45.818	0.92718	0.0074074	0.18182	0.27273	
1.0131	-0.94996	0.46273	0.68639	0.42972	0.74657	1.6182	0.38947	0.42708	0.46259	na	1	1	0.18377	96	0	0	32.776	39.709	38.091	0.4525	0.010301	0.090909	0.090909	
-1.7818	-2.2021	-1.8386	-2.0716	-2.7411	-3.018	17.564	0.094737	0.13542	0.12477	na	1	1	0.051676	96	0	0	32.776	20.582	3.0182	-0.79589	0.11181	0.090909	0.090909	
-0.1134	-1.3198	0.2326	0.16306	0.11263	0.054458	-4.2	0.33684	0.375	0.41073	na	1	1	0.13908	96	0	0	32.776	32	36.2	-0.050651	-0.026736	0.090909	0.18182	
-1.4418	-0.33766	-1.1482	-1.3899	-1.7899	-2.0744	18.818	0.13684	0.20833	0.16361	na	0.90909	0.98182	0.080492	96	0	0	32.776	22.909	4.0909	-0.64399	0.11979	0.18182	0.18182	
-0.68193	-1.5594	-0.31971	-0.46898	-0.64837	-0.81093	-14.582	0.30526	0.35417	0.42564	na	1	1	0.10975	96	0	0	32.776	28.109	42.691	-0.3046	-0.092824	0.090909	0.090909	
-1.7499	-2.1786	-1.8386	-2.0623	-2.7411	-3.0061	17.2	0.11579	0.16667	0.13668	na	1	1	0.061942	96	0	0	32.776	20.8	3.6	-0.78165	0.10949	0.090909	0.090909	
0.28511	-1.1756	0.094521	0.16306	-0.07762	0.039606	2.8545	0.30526	0.34375	0.3773	na	1	1	0.15035	96	0	0	32.776	34.727	31.873	0.12735	0.018171	0.090909	0.090909	
-0.66599	-1.5521	-0.96407	-1.0078	-1.5362	-1.5674	11.436	0.22105	0.29167	0.27505	na	1	1	0.10159	96	0	0	32.776	28.218	16.782	-0.29748	0.072801	0.090909	0.18182	
-1.8987	-2.2916	-2.0227	-2.261	-2.9948	-3.2794	17.164	0.094737	0.15625	0.11655	na	1	1	0.061673	96	0	0	32.776	19.782	2.6182	-0.8481	0.10926	0.090909	0.18182	
-1.8828	-2.2791	-2.1147	-2.334	-3.1216	-3.3823	16.382	0.11579	0.19792	0.13275	na	1	1	0.046476	96	0	0	32.776	19.891	3.5091	-0.84098	0.10428	0.090909	0.090909	
0.53484	0.53169	0.55478	0.62427	0.55655	0.67726	-1.7273	0.54737	0.57292	0.60125	na	0.90909	0.98182	0.16815	96	0	0	32.776	36.436	38.164	0.2389	-0.010995	0.18182	0.18182	
-1.9093	-2.3	-2.2528	-2.4583	-3.3119	-3.5556	16.818	0.13684	0.1875	0.15866	na	1	1	0.061543	96	0	0	32.776	19.709	2.8909	-0.85285	0.10706	0.090909	0.090909	
-0.25154	-1.3739	-0.41176	-0.42084	-0.77521	-0.75944	10.709	0.16842	0.20833	0.26481	na	1	1	0.12243	96	0	0	32.776	31.055	20.345	-0.11236	0.068171	0.090909	0.18182	
-1.6543	2.1302	-2.0227	-2.1896	-1.346	-1.7724	-30.891	0.52632	0.53125	0.55513	na	0.72727	0.92727	0.18848	96	0	0	32.776	21.455	52.345	-0.73893	-0.19664	0.27273	0.27273	
-1.9518	-2.3342	-2.2068	-2.4319	-3.2485	-3.517	15.436	0.084211	0.15625	0.097099	na	1	1	0.049441	96	0	0	32.776	19.418	3.9818	-0.87184	0.098264	0.090909	0.090909	
-1.6277	-2.092	-1.6084	-1.8324	-2.4241	-2.6882	17.873	0.052632	0.083333	0.086017	na	1	1	0.06172	96	0	0	32.776	21.636	3.7636	-0.72706	0.11377	0.090909	0.090909	
-1.277	-1.8694	-1.8386	-1.9241	-1.346	-1.6318	-26.127	0.48421	0.52083	0.5261	na	1	1	0.1218	96	0	0	32.776	24.036	50.164	-0.57042	-0.16632	0.090909	0.090909	
-2.074	-2.4369	-2.4369	-2.6617	-3.2485	-3.5625	3.1636	0.11579	0.15625	0.14216	na	1	1	0.065486	96	0	0	32.776	18.582	15.418	-0.92643	0.020139	0.090909	0.090909	
-2.0103	-2.3824	-2.3909	-2.6042	-3.5021	-3.7566	16.436	0.094737	0.15625	0.12061	na	1	1	0.041316	96	0	0	32.776	19.018	2.5818	-0.89794	0.10463	0.090909	0.090909	
-2.0156	-2.3869	-2.3448	-2.567	-3.4387	-3.7041	16.164	0.12632	0.19792	0.14423	na	1	1	0.037219	96	0	0	32.776	18.982	2.8182	-0.90032	0.10289	0.090909	0.090909	
-0.74569	-1.5894	-0.96407	-1.0311	-1.5362	-1.5971	11.145	0.12632	0.15625	0.17137	na	1	1	0.10204	96	0	0	32.776	27.673	16.527	-0.33308	0.070949	0.090909	0.18182	
-0.84665	-0.022513	-0.87202	-0.983	0.11263	-0.21882	-41.436	0.56842	0.625	0.63998	na	0.90909	0.98182	0.15086	96	0	0	32.776	26.982	68.418	-0.37818	-0.26377	0.18182	0.27273	
-0.96886	-1.6999	-0.043556	-0.3199	0.11263	-0.26437	-30.309	0.49474	0.52083	0.54677	na	1	1	0.10583	96	0	0	32.776	26.145	56.455	-0.43276	-0.19294	0.090909	0.090909	
-0.53847	1.4861	0.2326	0.038823	0.11263	-0.10397	-7.6182	0.42105	0.46875	0.4578	na	0.81818	0.96364	0.12604	96	0	0	32.776	29.091	36.709	-0.24052	-0.048495	0.18182	0.18182	
-1.0273	2.6177	-0.54984	-0.76403	-0.45812	-0.77627	-19.509	0.23158	0.27083	0.40299	na	0.72727	0.89091	0.1306	96	0	0	32.776	25.745	45.255	-0.45887	-0.12419	0.36364	0.36364	
0.78457	-1.0163	0.0024693	0.23138	-0.20445	0.11684	4.4909	0.34737	0.38542	0.41751	na	1	1	0.16644	96	0	0	32.776	38.145	33.655	0.35045	0.028588	0.090909	0.090909	
-1.6915	-0.4915	-2.1147	-2.2781	-2.868	-3.0932	8.8	0.094737	0.125	0.13093	na	0.90909	0.98182	0.073224	96	0	0	32.776	21.2	12.4	-0.75554	0.056019	0.18182	0.18182	
-1.8296	-2.2381	-1.9306	-2.1632	-2.868	-3.1447	17.309	0.10526	0.15625	0.12039	na	1	1	0.058449	96	0	0	32.776	20.255	2.9455	-0.81725	0.11019	0.090909	0.18182	
0.067261	-1.2523	0.64683	0.56526	0.68339	0.61191	-15.727	0.61053	0.64583	0.65631	na	1	1	0.15285	96	0	0	32.776	33.236	48.964	0.030044	-0.10012	0.090909	0.090909	
-0.71913	-1.5768	0.048495	-0.16927	-0.07762	-0.33467	-29.291	0.48421	0.53125	0.56366	na	1	1	0.11436	96	0	0	32.776	27.855	57.145	-0.32122	-0.18646	0.090909	0.090909	
-2.1272	-2.4838	-2.575	-2.7937	-3.7558	-4.018	16.036	0.084211	0.11458	0.095133	na	1	1	0.055357	96	0	0	32.776	18.218	2.1818	-0.95016	0.10208	0.090909	0.090909	
0.64642	2.034	0.4167	0.54041	0.3663	0.55547	4	0.47368	0.53125	0.52536	na	0.81818	0.96364	0.1703	96	0	0	32.776	37.2	33.2	0.28874	0.025463	0.18182	0.18182	
1.1299	-0.91742	0.69285	0.91467	0.7468	1.0624	3.4182	0.50526	0.52083	0.55806	na	1	1	0.19153	96	0	0	32.776	40.509	37.091	0.50472	0.021759	0.090909	0.090909	
-1.8084	-2.222	-1.9306	-2.157	-2.868	-3.1368	17	0.084211	0.13542	0.11005	na	1	1	0.056815	96	0	0	32.776	20.4	3.4	-0.80776	0.10822	0.090909	0.090909	
-0.097455	-1.3136	-0.59586	-0.5311	-0.45812	-0.42972	-2.5818	0.16842	0.20833	0.23919	na	1	1	0.13744	96	0	0	32.776	32.109	34.691	-0.043531	-0.016435	0.090909	0.090909	
-1.5002	-2.0069	-1.3323	-1.5622	-2.0436	-2.314	11.618	0.10526	0.1875	0.14687	na	1	1	0.066716	96	0	0	32.776	22.509	10.891	-0.6701	0.073958	0.090909	0.090909	
-1.548	-2.0382	-1.5624	-1.7703	-2.3606	-2.6041	18.164	0.11579	0.1875	0.15233	na	1	1	0.077467	96	0	0	32.776	22.182	4.0182	-0.69146	0.11563	0.090909	0.090909	
-1.5852	-2.0631	-1.6084	-1.82	-2.4241	-2.6724	17.855	0.063158	0.09375	0.11019	na	1	1	0.062845	96	0	0	32.776	21.927	4.0727	-0.70808	0.11366	0.090909	0.090909	
-0.0071268	-1.2796	-0.31971	-0.27176	-0.64837	-0.55943	13.855	0.11579	0.15625	0.22304	na	1	1	0.1321	96	0	0	32.776	32.727	18.873	-0.0031834	0.088194	0.090909	0.090909	
1.5178	4.1217	1.1991	1.4551	1.4444	1.806	-2.6727	0.76842	0.79167	0.80474	na	0.72727	0.94545	0.21564	96	0	0	32.776	43.164	45.836	0.67797	-0.017014	0.18182	0.36364	
-1.8509	-2.2543	-1.9766	-2.2082	-2.9314	-3.2071	17.218	0.084211	0.15625	0.10824	na	1	1	0.041716	96	0	0	32.776	20.109	2.8909	-0.82674	0.10961	0.090909	0.090909	
-0.83071	-0.014883	-0.91804	-1.0172	0.049215	-0.26734	-42.018	0.4	0.46875	0.47818	na	0.90909	0.98182	0.13687	96	0	0	32.776	27.091	69.109	-0.37106	-0.26748	0.18182	0.18182	
-1.4843	-0.3628	-1.4243	-1.6352	-2.1704	-2.4169	17.436	0.084211	0.125	0.10448	na	0.90909	0.98182	0.072878	96	0	0	32.776	22.618	5.1818	-0.66298	0.111	0.18182	0.18182	
-0.84665	-1.6382	-0.22766	-0.43947	-0.52154	-0.7634	-11.636	0.28421	0.3125	0.33283	na	1	1	0.10449	96	0	0	32.776	26.982	38.618	-0.37818	-0.074074	0.090909	0.18182	
0.81114	0.62289	1.2452	1.2874	1.5078	1.5971	-11.145	0.67368	0.70833	0.72877	na	0.90909	0.98182	0.1913	96	0	0	32.776	38.327	49.473	0.36232	-0.070949	0.18182	0.18182	
0.9121	0.65499	0.92298	1.0451	1.0639	1.2535	-6.3636	0.66316	0.69792	0.70359	na	0.90909	0.98182	0.18851	96	0	0	32.776	39.018	45.382	0.40741	-0.040509	0.18182	0.27273	
-0.61286	0.085859	-0.64189	-0.72055	-1.0923	-1.1664	-0.036364	0.33684	0.375	0.36425	na	0.90909	0.98182	0.10527	96	0	0	32.776	28.582	28.618	-0.27375	-0.00023148	0.18182	0.18182	
-2.0581	-2.4231	-2.5289	-2.7347	-2.4875	-2.9031	-18.018	0.47368	0.48958	0.48615	na	1	1	0.18148	96	0	0	32.776	18.691	36.709	-0.91931	-0.1147	0.090909	0.18182	
-1.9146	-2.3043	-2.2528	-2.4598	-3.3119	-3.5576	16.545	0.094737	0.14583	0.12207	na	1	1	0.048158	96	0	0	32.776	19.673	3.1273	-0.85522	0.10532	0.090909	0.090909	
-0.16122	-1.3382	-0.54984	-0.51091	-0.96546	-0.88915	10.345	0.12632	0.1875	0.20748	na	1	1	0.12068	96	0	0	32.776	31.673	21.327	-0.072011	0.065856	0.090909	0.090909	
-1.6809	-2.129	-1.7925	-2.0033	-2.6777	-2.9259	17.345	0.063158	0.11458	0.084234	na	1	1	0.058083	96	0	0	32.776	21.273	3.9273	-0.7508	0.11042	0.090909	0.18182	
1.4275	-0.83849	0.55478	0.88516	0.55655	1.0099	5.2909	0.54737	0.5625	0.58719	na	1	1	0.1994	96	0	0	32.776	42.545	37.255	0.63763	0.033681	0.090909	0.090909	
-0.01244	-1.2816	-0.13561	-0.11802	-0.014202	-0.016832	-10.418	0.44211	0.48958	0.50929	na	1	1	0.13965	96	0	0	32.776	32.691	43.109	-0.0055567	-0.066319	0.090909	0.18182	
-2.0209	-2.3914	-2.3448	-2.5685	-3.4387	-3.7061	15.891	0.10526	0.16667	0.12751	na	1	1	0.036869	96	0	0	32.776	18.945	3.0545	-0.90269	0.10116	0.090909	0.090909	
0.97054	0.67329	0.83093	0.98455	0.93705	1.1664	-9.3636	0.56842	0.59375	0.62502	na	0.90909	0.98182	0.18885	96	0	0	32.776	39.418	48.782	0.43352	-0.059606	0.18182	0.18182	
1.5231	2.3759	0.83093	1.1461	0.93705	1.3723	3.6	0.53684	0.57292	0.60077	na	0.81818	0.96364	0.20849	96	0	0	32.776	43.2	39.6	0.68035	0.022917	0.18182	0.18182	
-1.6915	-2.1366	-1.6084	-1.8511	-2.4241	-2.712	18	0.094737	0.14583	0.12674	na	1	1	0.059406	96	0	0	32.776	21.2	3.2	-0.75554	0.11458	0.090909	0.18182	
1.3691	0.79295	0.92298	1.1787	1.0639	1.4238	-2.7091	0.51579	0.54167	0.58845	na	0.90909	0.98182	0.20471	96	0	0	32.776	42.145	44.855	0.61152	-0.017245	0.18182	0.18182	
-1.3621	-1.9202	-1.3323	-1.5219	-2.0436	-2.2625	13.909	0.063158	0.10417	0.092646	na	1	1	0.069472	96	0	0	32.776	23.455	9.5455	-0.60839	0.088542	0.090909	0.090909	
0.4392	-1.1242	1.015	0.98455	1.1907	1.1862	-9.8364	0.63158	0.66667	0.68766	na	1	1	0.17334	96	0	0	32.776	35.782	45.618	0.19618	-0.062616	0.090909	0.18182	
-2.0847	-2.4461	-2.4829	-2.7036	-3.629	-3.8933	16.218	0.084211	0.15625	0.10139	na	1	1	0.028492	96	0	0	32.776	18.509	2.2909	-0.93117	0.10324	0.090909	0.090909	
-1.8934	-2.2874	-2.2528	-2.4536	-3.3119	-3.5497	16.636	0.063158	0.10417	0.084405	na	1	1	0.046004	96	0	0	32.776	19.818	3.1818	-0.84573	0.1059	0.090909	0.090909	
-1.7765	-2.1982	-1.7925	-2.0312	-2.6777	-2.9615	16.236	0.10526	0.15625	0.12935	na	1	1	0.066898	96	0	0	32.776	20.618	4.3818	-0.79352	0.10336	0.090909	0.18182	
-1.92	-2.3085	-2.0687	-2.3061	-3.0582	-3.3417	17.073	0.10526	0.17708	0.13119	na	1	1	0.058827	96	0	0	32.776	19.636	2.5636	-0.8576	0.10868	0.090909	0.090909	
-0.81477	-1.6226	-0.45779	-0.62427	-0.45812	-0.69706	-19.8	0.45263	0.5	0.52836	na	1	1	0.12291	96	0	0	32.776	27.2	47	-0.36394	-0.12604	0.090909	0.18182	
-1.2345	-1.8447	-0.73394	-0.97989	-1.2191	-1.507	1.4545	0.15789	0.1875	0.19265	na	1	1	0.083951	96	0	0	32.776	24.327	22.873	-0.55143	0.0092593	0.090909	0.090909	
-1.5055	-2.0104	-1.6084	-1.7967	-2.4241	-2.6427	17.545	0.052632	0.09375	0.086781	na	1	1	0.062045	96	0	0	32.776	22.473	4.9273	-0.67247	0.11169	0.090909	0.090909	
-2.1166	-2.4743	-2.5289	-2.7518	-1.8533	-2.3803	-36.018	0.52632	0.55208	0.53276	na	1	1	0.19459	96	0	0	32.776	18.291	54.309	-0.94541	-0.22928	0.090909	0.18182	
0.73675	0.59883	0.46273	0.60564	0.42972	0.6436	7.4364	0.53684	0.58333	0.57725	na	0.90909	0.98182	0.17373	96	0	0	32.776	37.818	30.382	0.32909	0.047338	0.18182	0.18182	
-2.005	-2.378	-2.2528	-2.4862	-3.3119	-3.5913	16.709	0.094737	0.15625	0.10636	na	1	1	0.052161	96	0	0	32.776	19.055	2.3455	-0.89557	0.10637	0.090909	0.18182	
-1.5746	-2.0559	-1.7465	-1.9334	-2.5509	-2.7774	14.6	0.052632	0.083333	0.091301	na	1	1	0.069877	96	0	0	32.776	22	7.4	-0.70333	0.09294	0.090909	0.18182	
-1.5161	-2.0173	-1.1942	-1.4504	-1.5996	-1.9387	-3.8	0.24211	0.30208	0.30065	na	1	1	0.068454	96	0	0	32.776	22.4	26.2	-0.67722	-0.02419	0.090909	0.090909	
-0.80945	-0.0047665	-1.0561	-1.1274	-1.663	-1.7298	13.873	0.12632	0.17708	0.18245	na	0.90909	0.98182	0.092215	96	0	0	32.776	27.236	13.364	-0.36156	0.08831	0.18182	0.18182	
-0.92635	1.2767	-0.41176	-0.61806	-0.77521	-1.0109	3.4727	0.26316	0.30208	0.29829	na	0.81818	0.94545	0.10976	96	0	0	32.776	26.436	22.964	-0.41378	0.022106	0.27273	0.27273	
-1.5958	-0.43078	-1.8386	-2.0172	-2.7411	-2.9487	17.309	0.094737	0.16667	0.13099	na	0.90909	0.98182	0.058126	96	0	0	32.776	21.855	4.5455	-0.71282	0.11019	0.18182	0.18182	
-2.0422	0.53933	-2.4369	-2.6524	-0.77521	-1.4268	-62.8	0.69474	0.69792	0.70056	na	0.81818	0.96364	0.24071	96	0	0	32.776	18.8	81.6	-0.91219	-0.39977	0.18182	0.18182	
-1.989	-2.3647	-2.3909	-2.598	-3.5021	-3.7487	16.327	0.094737	0.15625	0.1109	na	1	1	0.032869	96	0	0	32.776	19.164	2.8364	-0.88845	0.10394	0.090909	0.090909	
1.2893	-0.87447	0.64683	0.92243	0.68339	1.0674	3.8	0.6	0.65625	0.63736	na	1	1	0.19669	96	0	0	32.776	41.6	37.8	0.57592	0.02419	0.090909	0.18182	
-1.0751	-1.756	-0.50381	-0.73919	-0.77521	-1.0664	-4.9636	0.2	0.27083	0.28057	na	1	1	0.096859	96	0	0	32.776	25.418	30.382	-0.48023	-0.031597	0.090909	0.090909	
0.65174	-1.0566	-0.089582	0.11492	-0.33129	-0.041586	4.8727	0.29474	0.33333	0.36219	na	1	1	0.15928	96	0	0	32.776	37.236	32.364	0.29111	0.031019	0.090909	0.090909	
0.1204	-1.2331	0.27862	0.27021	0.17605	0.19605	-14.2	0.35789	0.36458	0.41657	na	1	1	0.14767	96	0	0	32.776	33.6	47.8	0.053778	-0.090394	0.090909	0.18182	
0.2798	-1.1774	-0.54984	-0.38202	-0.96546	-0.72479	6.1818	0.32632	0.36458	0.36727	na	1	1	0.13735	96	0	0	32.776	34.691	28.509	0.12498	0.039352	0.090909	0.090909	
-2.074	-2.4369	-2.4369	-2.6617	-3.5656	-3.8348	16.364	0.13684	0.21875	0.16923	na	1	1	0.03245	96	0	0	32.776	18.582	2.2182	-0.92643	0.10417	0.090909	0.090909	
-0.88384	-1.6567	-1.0561	-1.1492	-0.90204	-1.104	-10.145	0.26316	0.29167	0.35013	na	1	1	0.11318	96	0	0	32.776	26.727	36.873	-0.39479	-0.064583	0.090909	0.090909	
0.82708	-1.0037	0.094521	0.32145	-0.07762	0.2416	7.8727	0.31579	0.34375	0.40249	na	1	1	0.16896	96	0	0	32.776	38.436	30.564	0.36944	0.050116	0.090909	0.090909	
-0.26217	-1.3782	-0.13561	-0.19101	-0.39471	-0.43665	1.3636	0.44211	0.46875	0.4737	na	1	1	0.12572	96	0	0	32.776	30.982	29.618	-0.11711	0.0086806	0.090909	0.090909	
-1.8296	-2.2381	-2.2068	-2.3961	-3.1216	-3.3625	12.509	0.12632	0.20833	0.16808	na	1	1	0.04688	96	0	0	32.776	20.255	7.7455	-0.81725	0.07963	0.090909	0.090909	
1.0874	-0.92915	0.37067	0.63048	0.30288	0.66538	0.43636	0.47368	0.48958	0.51755	na	1	1	0.18378	96	0	0	32.776	40.218	39.782	0.48573	0.0027778	0.090909	0.18182	
-2.0103	-2.3824	-2.2988	-2.5266	-3.3753	-3.6477	16.636	0.11579	0.1875	0.1392	na	1	1	0.040598	96	0	0	32.776	19.018	2.3818	-0.89794	0.1059	0.090909	0.090909	
-1.4205	-1.9562	-1.6545	-1.8107	-2.4875	-2.6655	17.909	0.11579	0.1875	0.16098	na	1	1	0.062321	96	0	0	32.776	23.055	5.1455	-0.6345	0.114	0.090909	0.090909	
-1.4524	-0.34391	-1.5164	-1.7035	-2.2972	-2.514	17.673	0.12632	0.1875	0.15447	na	0.90909	0.98182	0.066434	96	0	0	32.776	22.836	5.1636	-0.64874	0.1125	0.18182	0.18182	
0.3595	0.47106	0.32465	0.37891	0.23947	0.33962	10.473	0.2	0.28125	0.30416	na	0.90909	0.98182	0.1584	96	0	0	32.776	35.236	24.764	0.16058	0.066667	0.18182	0.18182	
-1.9943	-2.3691	-2.3448	-2.5608	-3.4387	-3.6962	15.255	0.073684	0.11458	0.086733	na	1	1	0.049363	96	0	0	32.776	19.127	3.8727	-0.89082	0.097106	0.090909	0.090909	
-1.8668	-2.2667	-2.0227	-2.2517	-2.9314	-3.213	15.4	0.063158	0.10417	0.086764	na	1	1	0.049858	96	0	0	32.776	20	4.6	-0.83386	0.098032	0.090909	0.18182	
-2.09	-0.77349	-2.4369	-2.6664	-1.0923	-1.7169	-53.855	0.71579	0.72917	0.72075	na	0.90909	0.98182	0.23435	96	0	0	32.776	18.473	72.327	-0.93355	-0.34282	0.18182	0.18182	
-1.9359	-2.3213	-2.1607	-2.3884	-3.1851	-3.4566	16.255	0.10526	0.17708	0.12254	na	1	1	0.043841	96	0	0	32.776	19.527	3.2727	-0.86472	0.10347	0.090909	0.090909	
-2.0794	-2.4415	-2.4829	-2.7021	-3.629	-3.8913	15.891	0.10526	0.1875	0.11704	na	1	1	0.039818	96	0	0	32.776	18.545	2.6545	-0.9288	0.10116	0.090909	0.090909	
-2.1112	-2.4696	-2.575	-2.789	-3.7558	-4.0121	16.055	0.13684	0.19792	0.14997	na	1	1	0.036571	96	0	0	32.776	18.327	2.2727	-0.94304	0.1022	0.090909	0.090909	
0.85365	-0.99583	0.69285	0.83392	0.7468	0.95945	-7.5636	0.55789	0.58333	0.6167	na	1	1	0.18209	96	0	0	32.776	38.618	46.182	0.3813	-0.048148	0.090909	0.18182	
-1.2558	-1.857	-1.5164	-1.6461	-2.2972	-2.4407	15.164	0.073684	0.14583	0.12647	na	1	1	0.067401	96	0	0	32.776	24.182	9.0182	-0.56093	0.096528	0.090909	0.090909	
-2.0315	-0.72881	-2.4829	-2.6881	-1.5996	-2.1308	-41.655	0.67368	0.69792	0.68139	na	0.90909	0.98182	0.22405	96	0	0	32.776	18.873	60.527	-0.90744	-0.26516	0.18182	0.18182	
-0.53316	0.12117	-0.54984	-0.61961	-0.96546	-1.0278	3.2545	0.18947	0.23958	0.26569	na	0.90909	0.98182	0.1125	96	0	0	32.776	29.127	25.873	-0.23815	0.020718	0.18182	0.18182	
0.42326	-1.1294	-0.089582	0.04814	-0.33129	-0.12674	5.5455	0.31579	0.35417	0.39778	na	1	1	0.15141	96	0	0	32.776	35.673	30.127	0.18906	0.035301	0.090909	0.090909	
0.71019	0.59015	-0.043556	0.17082	-0.26787	0.034655	8.0727	0.31579	0.35417	0.38082	na	0.90909	0.98182	0.16325	96	0	0	32.776	37.636	29.564	0.31722	0.051389	0.18182	0.18182	
1.0928	-0.92768	0.6008	0.82615	1.0639	1.3209	-18.091	0.81053	0.84375	0.83089	na	1	1	0.19134	96	0	0	32.776	40.255	58.345	0.4881	-0.11516	0.090909	0.18182	
-0.5119	-1.4829	0.46273	0.2407	0.42972	0.17823	-17.255	0.41053	0.44792	0.54848	na	1	1	0.1294	96	0	0	32.776	29.273	46.527	-0.22865	-0.10984	0.090909	0.18182	
-1.9412	-2.3256	-2.1147	-2.3511	-3.1216	-3.4041	16.982	0.063158	0.10417	0.089795	na	1	1	0.045346	96	0	0	32.776	19.491	2.5091	-0.86709	0.1081	0.090909	0.090909	
-0.93166	-1.6808	-1.3323	-1.3961	-2.0436	-2.1021	12.6	0.10526	0.16667	0.17142	na	1	1	0.082599	96	0	0	32.776	26.4	13.8	-0.41615	0.080208	0.090909	0.090909	
-1.1176	-0.15822	-0.77997	-0.98455	-0.90204	-1.1911	-15.745	0.33684	0.40625	0.39607	na	0.90909	0.98182	0.10136	96	0	0	32.776	25.127	40.873	-0.49922	-0.10023	0.18182	0.18182	
